sku,bag_closure,bag_compartment,_store,_attribute_set,_type,_category,_root_category,_product_websites,art,blouse_color,blouse_fabric,bottom_color,bottom_fabric,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,dupatta_color,dupatta_fabric,fabric,featured,fit,gallery,gift_message_available,has_options,image,image_label,kurta_color,kurta_fabric,lehenga_color,lehenga_fabric,length,mage_featured_product,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,neck,news_from_date,news_to_date,occasion,options_container,our_brand,page_layout,pattern,price,required_options,saree_border,saree_color,saree_fabric,saree_style,short_description,size,sleeve,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,timershow,updated_at,url_key,url_path,visibility,weight,work,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,saree_work,style,stitching
KFFB30947,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Black,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online only at KraftStory,,5101,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color,,,,,,Fabiona,,,3924,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30948,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online only at KraftStory,,5101,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color,,,,,,Fabiona,,,3924,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30949,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Blue,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Green,Chiffon,,,,,,,,,Green,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Blue color Online only at KraftStory,,5101,,,Straight style semi-stitched Salwar suit of kurta Green color and salwar of Blue color,,,,,,Fabiona,,,3924,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30950,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Purple,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Magenta,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Purple color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Purple color Online only at KraftStory,,5101,,,Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Purple color,,,,,,Fabiona,,,3924,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30951,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Brown,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Cream,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Brown color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Brown color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Brown color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30952,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Blue,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Pink,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30953,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Yellow,Net,,,,,,,,,Yellow,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30954,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Net,,,,,,,,,Black,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30955,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Blue,Chiffon,,,,,,,,,Blue,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30956,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,White,Chiffon,,,,,,,,,White,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta White color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta White color and salwar of Pink color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta White color and salwar of Pink color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30957,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Red,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30958,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Yellow,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Pink color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30959,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Yellow,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Yellow,Silk,,,,,,,,,Pink,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Yellow color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Yellow color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30960,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Orange,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Silk,,,,,,,,,Black,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Orange color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Orange color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30961,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Black,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Red color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30962,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Cream,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Pink,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Cream color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Cream color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30963,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Cream,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Orange,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Cream color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Cream color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30964,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Blue,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Red color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30965,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Blue,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Pink color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Pink color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30966,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Magenta,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Magenta,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Magenta color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Magenta color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Magenta color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30967,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Orange,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Orange,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30968,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Yellow,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30969,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Blue,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30970,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Cream,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Green,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Cream color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Green color and salwar of Cream color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30971,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Cream,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Maroon,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Maroon color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Maroon color and salwar of Cream color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Maroon color and salwar of Cream color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30972,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Churidar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Unstitched Straight suit with 2.25 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Off White,,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color Online only at KraftStory,,2995,,,Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color,,,,,,Fabiona,,,2304,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
